Year,Jurisdiction,RaceEth,Gender,Mean,SE
2009,New Jersey,Black,Female,266.32,3.29
2009,New Jersey,Hispanic,Female,267.84,2.8099999999999996
2009,New Jersey,Black,Male,267.96,3
2009,New Jersey,Hispanic,Male,276.01,3.4899999999999998
2009,New Mexico,Black,All,259.03,6
2009,New Mexico,Hispanic,All,262.14,1.1600000000000001
2009,New Mexico,Black,Female,NA,NA
2009,New Mexico,Hispanic,Female,260.65,1.62
2009,New Mexico,Black,Male,NA,NA
2009,New Mexico,Hispanic,Male,263.58,1.28
2009,New York,Black,All,261.51,1.7
2009,New York,Hispanic,All,262.23,2.01
2009,New York,Black,Female,262.32,2.4699999999999998
2009,New York,Hispanic,Female,260.69,1.95
2009,New York,Black,Male,260.66,1.85
2009,New York,Hispanic,Male,263.79,2.67
2009,North Carolina,Black,All,262.37,1.43
2009,North Carolina,Hispanic,All,274.09,2.12
2009,North Carolina,Black,Female,263.88,1.93
2009,North Carolina,Hispanic,Female,274.65,2.68
2009,North Carolina,Black,Male,260.91,2.11
2009,North Carolina,Hispanic,Male,273.54,2.59
2009,North Dakota,Black,All,NA,NA
2009,North Dakota,Hispanic,All,NA,NA
2009,North Dakota,Black,Female,NA,NA
2009,North Dakota,Hispanic,Female,NA,NA
2009,North Dakota,Black,Male,NA,NA
2009,North Dakota,Hispanic,Male,NA,NA
2009,Ohio,Black,All,259.56,2.06
2009,Ohio,Hispanic,All,267.31,4.859999999999999
2009,Ohio,Black,Female,260.96,2.16
2009,Ohio,Hispanic,Female,264.63,5.63
2009,Ohio,Black,Male,257.86,2.7600000000000002
2009,Ohio,Hispanic,Male,269.56,7.02
2009,Oklahoma,Black,All,260.64,2.88
2009,Oklahoma,Hispanic,All,262.64,2.55
2009,Oklahoma,Black,Female,258.09,3.42
2009,Oklahoma,Hispanic,Female,260.16,3.15
2009,Oklahoma,Black,Male,263.36,3.55
2009,Oklahoma,Hispanic,Male,264.95,3.7600000000000002
2009,Oregon,Black,All,264,4.78
2009,Oregon,Hispanic,All,263.83,1.79
2009,Oregon,Black,Female,NA,NA
2009,Oregon,Hispanic,Female,265.78,2.08
2009,Oregon,Black,Male,NA,NA
2009,Oregon,Hispanic,Male,262.06,2.8
2009,Pennsylvania,Black,All,260.27,1.97
2009,Pennsylvania,Hispanic,All,266.14,2.7800000000000002
2009,Pennsylvania,Black,Female,264.46,2.52
2009,Pennsylvania,Hispanic,Female,260.45,2.77
2009,Pennsylvania,Black,Male,256.11,2.64
2009,Pennsylvania,Hispanic,Male,271.97,4.33
2009,Puerto Rico,Black,All,NA,NA
2009,Puerto Rico,Hispanic,All,NA,NA
2009,Puerto Rico,Black,Female,NA,NA
2009,Puerto Rico,Hispanic,Female,NA,NA
2009,Puerto Rico,Black,Male,NA,NA
2009,Puerto Rico,Hispanic,Male,NA,NA
2009,Rhode Island,Black,All,256.06,2.18
2009,Rhode Island,Hispanic,All,255.03,1.59
2009,Rhode Island,Black,Female,255.77,3
2009,Rhode Island,Hispanic,Female,254.22,2.5
2009,Rhode Island,Black,Male,256.37,3.34
2009,Rhode Island,Hispanic,Male,255.74,2.42
2009,South Carolina,Black,All,263.42,1.46
2009,South Carolina,Hispanic,All,269.34,2.75
2009,South Carolina,Black,Female,265.36,1.9
2009,South Carolina,Hispanic,Female,NA,NA
2009,South Carolina,Black,Male,261.34,1.6300000000000001
2009,South Carolina,Hispanic,Male,NA,NA
2009,South Dakota,Black,All,NA,NA
2009,South Dakota,Hispanic,All,268.09,3.7600000000000002
2009,South Dakota,Black,Female,NA,NA
2009,South Dakota,Hispanic,Female,NA,NA
2009,South Dakota,Black,Male,NA,NA
2009,South Dakota,Hispanic,Male,NA,NA
2009,Tennessee,Black,All,253.84,2.36
2009,Tennessee,Hispanic,All,270.4,3.3899999999999997
2009,Tennessee,Black,Female,255.09,2.96
2009,Tennessee,Hispanic,Female,NA,NA
2009,Tennessee,Black,Male,252.46,2.61
2009,Tennessee,Hispanic,Male,276.6,4.67
2009,Texas,Black,All,272.26,1.8
2009,Texas,Hispanic,All,277.22,1.5
2009,Texas,Black,Female,273.25,2.21
2009,Texas,Hispanic,Female,276.33,1.83
2009,Texas,Black,Male,271.25,2.4499999999999997
2009,Texas,Hispanic,Male,278.11,1.86
2009,Utah,Black,All,NA,NA
2009,Utah,Hispanic,All,259.23,2.13
2009,Utah,Black,Female,NA,NA
2009,Utah,Hispanic,Female,258.14,2.8499999999999996
2009,Utah,Black,Male,NA,NA
2009,Utah,Hispanic,Male,260.36,3.25
2009,Vermont,Black,All,NA,NA
2009,Vermont,Hispanic,All,NA,NA
2009,Vermont,Black,Female,NA,NA
2009,Vermont,Hispanic,Female,NA,NA
2009,Vermont,Black,Male,NA,NA
2009,Vermont,Hispanic,Male,NA,NA
2009,Virginia,Black,All,267.97,1.6
2009,Virginia,Hispanic,All,274.21,2.17
2009,Virginia,Black,Female,267.67,2
2009,Virginia,Hispanic,Female,271.5,3
2009,Virginia,Black,Male,268.3,1.87
2009,Virginia,Hispanic,Male,276.41,3.08
2009,Washington,Black,All,268.52,4.2
2009,Washington,Hispanic,All,263.5,1.76
2009,Washington,Black,Female,269.09,5.18
2009,Washington,Hispanic,Female,262.77,2.58
2009,Washington,Black,Male,NA,NA
2009,Washington,Hispanic,Male,264.3,2.59
2009,West Virginia,Black,All,263.31,2.59
2009,West Virginia,Hispanic,All,NA,NA
2009,West Virginia,Black,Female,265.05,3.4299999999999997
2009,West Virginia,Hispanic,Female,NA,NA
2009,West Virginia,Black,Male,261.29,3.88
2009,West Virginia,Hispanic,Male,NA,NA
2009,Wisconsin,Black,All,253.64,2.63
2009,Wisconsin,Hispanic,All,268.43,2.6
2009,Wisconsin,Black,Female,255.28,2.65
2009,Wisconsin,Hispanic,Female,267.08,3.4899999999999998
2009,Wisconsin,Black,Male,251.86,3.59
2009,Wisconsin,Hispanic,Male,269.85,3.17
2009,Wyoming,Black,All,NA,NA
2009,Wyoming,Hispanic,All,269.09,2.18
2009,Wyoming,Black,Female,NA,NA
2009,Wyoming,Hispanic,Female,265.01,2.74
2009,Wyoming,Black,Male,NA,NA
2009,Wyoming,Hispanic,Male,272.69,3.69
2011,Alabama,Black,All,249.81,1.6900000000000002
2011,Alabama,Hispanic,All,255.01,3.08
2011,Alabama,Black,Female,252.41,2
2011,Alabama,Hispanic,Female,NA,NA
2011,Alabama,Black,Male,247.14,2.05
2011,Alabama,Hispanic,Male,253.23,4.37
2011,Alaska,Black,All,272.91,2.79
2011,Alaska,Hispanic,All,276.91,2.9099999999999997
2011,Alaska,Black,Female,NA,NA
2011,Alaska,Hispanic,Female,276.03,4.04
2011,Alaska,Black,Male,NA,NA
2011,Alaska,Hispanic,Male,278.02,5.08
2011,Arizona,Black,All,268.98,3.22
2011,Arizona,Hispanic,All,265.88,1.29
2011,Arizona,Black,Female,272.18,4.619999999999999
2011,Arizona,Hispanic,Female,261.52,1.85
2011,Arizona,Black,Male,264.84,4.46
2011,Arizona,Hispanic,Male,269.99,1.6800000000000002
2011,Arkansas,Black,All,256.74,1.71
2011,Arkansas,Hispanic,All,272.18,2.24
2011,Arkansas,Black,Female,256.65,1.99
2011,Arkansas,Hispanic,Female,270.95,2.69
2011,Arkansas,Black,Male,256.85,2.5
2011,Arkansas,Hispanic,Male,273.48,3.4
2011,California,Black,All,253.63,3.2
2011,California,Hispanic,All,259.53,0.99
2011,California,Black,Female,259.42,3.96
2011,California,Hispanic,Female,259.12,1.33
2011,California,Black,Male,247.81,4.6
2011,California,Hispanic,Male,259.94,1.22
2011,Colorado,Black,All,269.92,2.63
2011,Colorado,Hispanic,All,270.87,1.55
2011,Colorado,Black,Female,270.72,3.8299999999999996
2011,Colorado,Hispanic,Female,272.96,2.09
2011,Colorado,Black,Male,269.11,4.159999999999999
2011,Colorado,Hispanic,Male,268.8,2.06
2011,Connecticut,Black,All,262.03,1.83
2011,Connecticut,Hispanic,All,262.48,1.81
2011,Connecticut,Black,Female,260.18,2.5
2011,Connecticut,Hispanic,Female,264.48,2.59
2011,Connecticut,Black,Male,264.22,3.21
2011,Connecticut,Hispanic,Male,260.53,2.48
2011,Delaware,Black,All,265.6,1.03
2011,Delaware,Hispanic,All,274.22,2.03
2011,Delaware,Black,Female,267.44,1.47
2011,Delaware,Hispanic,Female,275.59,2.68
2011,Delaware,Black,Male,263.78,1.62
2011,Delaware,Hispanic,Male,272.67,3
2011,District of Columbia,Black,All,256.08,0.8300000000000001
2011,District of Columbia,Hispanic,All,260.61,2.38
2011,District of Columbia,Black,Female,257.53,1.1900000000000002
2011,District of Columbia,Hispanic,Female,260.93,3.7
2011,District of Columbia,Black,Male,254.52,1.32
2011,District of Columbia,Hispanic,Male,260.28,3.34
2011,DoDEA,Black,All,274,1.8800000000000001
2011,DoDEA,Hispanic,All,281.59,1.6800000000000002
2011,DoDEA,Black,Female,273.23,2.54
2011,DoDEA,Hispanic,Female,279.6,2.4099999999999997
2011,DoDEA,Black,Male,274.84,2.75
2011,DoDEA,Hispanic,Male,283.18,2.56
2011,Florida,Black,All,258.47,1.6600000000000001
2011,Florida,Hispanic,All,273.76,0.96
2011,Florida,Black,Female,259.72,2.23
2011,Florida,Hispanic,Female,273.12,1.35
2011,Florida,Black,Male,257.15,2.19
2011,Florida,Hispanic,Male,274.36,1.6
2011,Georgia,Black,All,262.1,1.1300000000000001
2011,Georgia,Hispanic,All,277.22,2.2600000000000002
2011,Georgia,Black,Female,265.22,1.6700000000000002
2011,Georgia,Hispanic,Female,270.38,3.3699999999999997
2011,Georgia,Black,Male,258.79,1.44
2011,Georgia,Hispanic,Male,283.72,2.64
2011,Hawaii,Black,All,277.31,4.33
2011,Hawaii,Hispanic,All,262.64,3.29
2011,Hawaii,Black,Female,NA,NA
2011,Hawaii,Hispanic,Female,263.29,4.7
2011,Hawaii,Black,Male,NA,NA
2011,Hawaii,Hispanic,Male,NA,NA
2011,Idaho,Black,All,NA,NA
2011,Idaho,Hispanic,All,267.28,1.8800000000000001
2011,Idaho,Black,Female,NA,NA
2011,Idaho,Hispanic,Female,266.1,2.4099999999999997
2011,Idaho,Black,Male,NA,NA
2011,Idaho,Hispanic,Male,268.23,2.55
2011,Illinois,Black,All,260.46,1.52
2011,Illinois,Hispanic,All,271.66,1.49
2011,Illinois,Black,Female,262.51,1.93
2011,Illinois,Hispanic,Female,271.27,1.54
2011,Illinois,Black,Male,258.35,2.29
2011,Illinois,Hispanic,Male,272.02,2.03
2011,Indiana,Black,All,263.73,2.2800000000000002
2011,Indiana,Hispanic,All,274.97,2.4
2011,Indiana,Black,Female,264.49,2.66
2011,Indiana,Hispanic,Female,276.32,3.8299999999999996
2011,Indiana,Black,Male,262.87,2.65
2011,Indiana,Hispanic,Male,273.51,3.3699999999999997
2011,Iowa,Black,All,257.73,3.27
2011,Iowa,Hispanic,All,268.66,2.9
2011,Iowa,Black,Female,253.51,4.859999999999999
2011,Iowa,Hispanic,Female,270.51,2.8699999999999997
2011,Iowa,Black,Male,NA,NA
2011,Iowa,Hispanic,Male,267.19,4.159999999999999
2011,Kansas,Black,All,268.92,2.14
2011,Kansas,Hispanic,All,274.18,1.86
2011,Kansas,Black,Female,265.73,2.75
2011,Kansas,Hispanic,Female,273.3,2.4899999999999998
2011,Kansas,Black,Male,272.24,3.63
2011,Kansas,Hispanic,Male,275.04,2.8899999999999997
2011,Kentucky,Black,All,260.66,1.76
2011,Kentucky,Hispanic,All,268.88,3.5
2011,Kentucky,Black,Female,260.46,2.56
2011,Kentucky,Hispanic,Female,NA,NA
2011,Kentucky,Black,Male,260.88,2.8699999999999997
2011,Kentucky,Hispanic,Male,266.53,5.44
2011,Louisiana,Black,All,258.85,1.6400000000000001
2011,Louisiana,Hispanic,All,268.9,4.37
2011,Louisiana,Black,Female,261.27,2.16
2011,Louisiana,Hispanic,Female,NA,NA
2011,Louisiana,Black,Male,256.44,1.78
2011,Louisiana,Hispanic,Male,NA,NA
2011,Maine,Black,All,264.9,5.1
2011,Maine,Hispanic,All,NA,NA
2011,Maine,Black,Female,NA,NA
2011,Maine,Hispanic,Female,NA,NA
2011,Maine,Black,Male,NA,NA
2011,Maine,Hispanic,Male,NA,NA
2011,Maryland,Black,All,267.17,1.54
2011,Maryland,Hispanic,All,272.95,3.06
2011,Maryland,Black,Female,268.35,2.07
2011,Maryland,Hispanic,Female,272.04,3.22
2011,Maryland,Black,Male,265.86,1.96
2011,Maryland,Hispanic,Male,273.87,4.1899999999999995
2011,Massachusetts,Black,All,275.06,3.03
2011,Massachusetts,Hispanic,All,272.87,1.72
2011,Massachusetts,Black,Female,274.73,3.96
2011,Massachusetts,Hispanic,Female,272.76,2.4899999999999998
2011,Massachusetts,Black,Male,275.43,3.16
2011,Massachusetts,Hispanic,Male,272.98,2.5
2011,Michigan,Black,All,249.87,2.36
2011,Michigan,Hispanic,All,273.75,4.3
2011,Michigan,Black,Female,249.05,2.9899999999999998
2011,Michigan,Hispanic,Female,271.61,5.619999999999999
2011,Michigan,Black,Male,250.64,2.75
2011,Michigan,Hispanic,Male,275.81,5.6
2011,Minnesota,Black,All,266.37,2.8099999999999996
2011,Minnesota,Hispanic,All,269.88,2.59
2011,Minnesota,Black,Female,267.07,3.3299999999999996
2011,Minnesota,Hispanic,Female,263.47,3.51
2011,Minnesota,Black,Male,265.72,3.7800000000000002
2011,Minnesota,Hispanic,Male,275.27,4
2011,Mississippi,Black,All,254.68,1.6400000000000001
2011,Mississippi,Hispanic,All,272.66,4.67
2011,Mississippi,Black,Female,257.51,1.8800000000000001
2011,Mississippi,Hispanic,Female,NA,NA
2011,Mississippi,Black,Male,251.98,1.98
2011,Mississippi,Hispanic,Male,NA,NA
2011,Missouri,Black,All,254.41,2.69
2011,Missouri,Hispanic,All,267.23,2.8699999999999997
2011,Missouri,Black,Female,257.21,2.84
2011,Missouri,Hispanic,Female,NA,NA
2011,Missouri,Black,Male,251.6,3.4899999999999998
2011,Missouri,Hispanic,Male,NA,NA
2011,Montana,Black,All,NA,NA
2011,Montana,Hispanic,All,285.09,4.13
2011,Montana,Black,Female,NA,NA
2011,Montana,Hispanic,Female,NA,NA
2011,Montana,Black,Male,NA,NA
2011,Montana,Hispanic,Male,NA,NA
2011,National public,Black,All,261.84,0.48000000000000004
2011,National public,Hispanic,All,269.45,0.48000000000000004
2011,National public,Black,Female,263.57,0.56
2011,National public,Hispanic,Female,268.94,0.63
2011,National public,Black,Male,260.06,0.64
2011,National public,Hispanic,Male,269.94,0.59
2011,Nebraska,Black,All,254.54,3.09
2011,Nebraska,Hispanic,All,261.09,1.71
2011,Nebraska,Black,Female,255.75,4.59
2011,Nebraska,Hispanic,Female,259.34,2.09
2011,Nebraska,Black,Male,253.4,4.34
2011,Nebraska,Hispanic,Male,262.8,2.86
2011,Nevada,Black,All,259.07,2.23
2011,Nevada,Hispanic,All,266.27,1.09
2011,Nevada,Black,Female,255.43,3.9099999999999997
2011,Nevada,Hispanic,Female,265.77,1.62
2011,Nevada,Black,Male,262.58,3.18
2011,Nevada,Hispanic,Male,266.73,1.51
2011,New Hampshire,Black,All,NA,NA
2011,New Hampshire,Hispanic,All,265.72,3.4099999999999997
2011,New Hampshire,Black,Female,NA,NA
2011,New Hampshire,Hispanic,Female,NA,NA
2011,New Hampshire,Black,Male,NA,NA
2011,New Hampshire,Hispanic,Male,NA,NA
2011,New Jersey,Black,All,271.52,2.4899999999999998
2011,New Jersey,Hispanic,All,274.22,2.3099999999999996
2011,New Jersey,Black,Female,273.99,2.68
2011,New Jersey,Hispanic,Female,275.4,2.8299999999999996
2011,New Jersey,Black,Male,269.16,3.73
2011,New Jersey,Hispanic,Male,273.09,3.18
2011,New Mexico,Black,All,265.4,4.33
2011,New Mexico,Hispanic,All,269.41,0.8600000000000001
2011,New Mexico,Black,Female,NA,NA
2011,New Mexico,Hispanic,Female,268.63,1.26
2011,New Mexico,Black,Male,NA,NA
2011,New Mexico,Hispanic,Male,270.18,1.04
2011,New York,Black,All,264.29,1.83
2011,New York,Hispanic,All,262.8,1.34
2011,New York,Black,Female,266.83,2.25
2011,New York,Hispanic,Female,262.23,1.82
2011,New York,Black,Male,261.81,1.95
2011,New York,Hispanic,Male,263.35,1.92
2011,North Carolina,Black,All,267.1,1.59
2011,North Carolina,Hispanic,All,275.08,1.8900000000000001
2011,North Carolina,Black,Female,268.67,1.55
2011,North Carolina,Hispanic,Female,278.41,2.3699999999999997
2011,North Carolina,Black,Male,265.64,2.4299999999999997
2011,North Carolina,Hispanic,Male,271.4,3.44
2011,North Dakota,Black,All,NA,NA
2011,North Dakota,Hispanic,All,NA,NA
2011,North Dakota,Black,Female,NA,NA
2011,North Dakota,Hispanic,Female,NA,NA
2011,North Dakota,Black,Male,NA,NA
2011,North Dakota,Hispanic,Male,NA,NA
2011,Ohio,Black,All,262.53,1.71
2011,Ohio,Hispanic,All,273.42,4.04
2011,Ohio,Black,Female,261.28,1.99
2011,Ohio,Hispanic,Female,275.28,5.48
2011,Ohio,Black,Male,263.88,2.3899999999999997
2011,Ohio,Hispanic,Male,271.46,5.03
2011,Oklahoma,Black,All,262.46,2.6
2011,Oklahoma,Hispanic,All,264.02,2.8499999999999996
2011,Oklahoma,Black,Female,261,3.02
2011,Oklahoma,Hispanic,Female,265.3,3.02
2011,Oklahoma,Black,Male,264.37,4.41
2011,Oklahoma,Hispanic,Male,262.4,4.930000000000001
2011,Oregon,Black,All,263.45,4.609999999999999
2011,Oregon,Hispanic,All,267.64,1.77
2011,Oregon,Black,Female,NA,NA
2011,Oregon,Hispanic,Female,263.58,2.2
2011,Oregon,Black,Male,NA,NA
2011,Oregon,Hispanic,Male,271.64,2.04
2011,Pennsylvania,Black,All,257.07,2.14
2011,Pennsylvania,Hispanic,All,268.92,3.3499999999999996
2011,Pennsylvania,Black,Female,258.43,2.19
2011,Pennsylvania,Hispanic,Female,263.67,5.71
2011,Pennsylvania,Black,Male,255.74,3.22
2011,Pennsylvania,Hispanic,Male,272.86,3.34
2011,Puerto Rico,Black,All,NA,NA
2011,Puerto Rico,Hispanic,All,218.41,0.8200000000000001
2011,Puerto Rico,Black,Female,NA,NA
2011,Puerto Rico,Hispanic,Female,218.97,1.05
2011,Puerto Rico,Black,Male,NA,NA
2011,Puerto Rico,Hispanic,Male,217.84,0.8600000000000001
2011,Rhode Island,Black,All,256.44,2.66
2011,Rhode Island,Hispanic,All,261.26,1.85
2011,Rhode Island,Black,Female,252.08,4.07
2011,Rhode Island,Hispanic,Female,264.19,2.2
2011,Rhode Island,Black,Male,260.62,4
2011,Rhode Island,Hispanic,Male,258.58,2.46
2011,South Carolina,Black,All,262.95,1.81
2011,South Carolina,Hispanic,All,272.58,3.5
2011,South Carolina,Black,Female,264.11,1.96
2011,South Carolina,Hispanic,Female,274.08,4.359999999999999
2011,South Carolina,Black,Male,261.78,2.42
2011,South Carolina,Hispanic,Male,271.15,5.49
2011,South Dakota,Black,All,269.79,4.1499999999999995
2011,South Dakota,Hispanic,All,274,3.73
2011,South Dakota,Black,Female,NA,NA
2011,South Dakota,Hispanic,Female,NA,NA
2011,South Dakota,Black,Male,NA,NA
2011,South Dakota,Hispanic,Male,NA,NA
2011,Tennessee,Black,All,252.24,2.3699999999999997
2011,Tennessee,Hispanic,All,265.7,2.8299999999999996
2011,Tennessee,Black,Female,250.28,3.14
2011,Tennessee,Hispanic,Female,268.7,3.8499999999999996
2011,Tennessee,Black,Male,254.22,2.61
2011,Tennessee,Hispanic,Male,262.69,3.7600000000000002
2011,Texas,Black,All,276.9,1.74
2011,Texas,Hispanic,All,283.2,1.21
2011,Texas,Black,Female,279.49,2.4
2011,Texas,Hispanic,Female,282.76,1.34
2011,Texas,Black,Male,274.19,2.53
2011,Texas,Hispanic,Male,283.65,1.78
2011,Utah,Black,All,NA,NA
2011,Utah,Hispanic,All,256.8,1.91
2011,Utah,Black,Female,NA,NA
2011,Utah,Hispanic,Female,255.01,2.74
2011,Utah,Black,Male,NA,NA
2011,Utah,Hispanic,Male,258.5,2.3099999999999996
2011,Vermont,Black,All,NA,NA
2011,Vermont,Hispanic,All,NA,NA
2011,Vermont,Black,Female,NA,NA
2011,Vermont,Hispanic,Female,NA,NA
2011,Vermont,Black,Male,NA,NA
2011,Vermont,Hispanic,Male,NA,NA
2011,Virginia,Black,All,268.13,1.6800000000000002
2011,Virginia,Hispanic,All,278.57,1.77
2011,Virginia,Black,Female,269.83,2.2
2011,Virginia,Hispanic,Female,279.06,3.13
2011,Virginia,Black,Male,266.43,2.57
2011,Virginia,Hispanic,Male,278.06,2.6
2011,Washington,Black,All,264.5,3.4299999999999997
2011,Washington,Hispanic,All,269.01,2.44
2011,Washington,Black,Female,268.96,4.819999999999999
2011,Washington,Hispanic,Female,269.47,2.58
2011,Washington,Black,Male,260.88,4.08
2011,Washington,Hispanic,Male,268.54,3.4699999999999998
2011,West Virginia,Black,All,259.87,3.05
2011,West Virginia,Hispanic,All,NA,NA
2011,West Virginia,Black,Female,254.9,4.24
2011,West Virginia,Hispanic,Female,NA,NA
2011,West Virginia,Black,Male,265.77,3.79
2011,West Virginia,Hispanic,Male,NA,NA
2011,Wisconsin,Black,All,255.63,2.9699999999999998
2011,Wisconsin,Hispanic,All,269.67,2.3
2011,Wisconsin,Black,Female,258.38,3.4099999999999997
2011,Wisconsin,Hispanic,Female,266.04,3.23
2011,Wisconsin,Black,Male,252.99,3.36
2011,Wisconsin,Hispanic,Male,272.74,2.8
2011,Wyoming,Black,All,NA,NA
2011,Wyoming,Hispanic,All,271.26,2.52
2011,Wyoming,Black,Female,NA,NA
2011,Wyoming,Hispanic,Female,269.74,3.79
2011,Wyoming,Black,Male,NA,NA
2011,Wyoming,Hispanic,Male,272.64,3.32
2013,Alabama,Black,All,250.15,1.37
2013,Alabama,Hispanic,All,257.07,3.5
2013,Alabama,Black,Female,250.93,1.95
2013,Alabama,Hispanic,Female,NA,NA
2013,Alabama,Black,Male,249.37,1.8900000000000001
2013,Alabama,Hispanic,Male,255.66,4.13
2013,Alaska,Black,All,269.87,3.8499999999999996
2013,Alaska,Hispanic,All,276.65,2.36
2013,Alaska,Black,Female,NA,NA
2013,Alaska,Hispanic,Female,277.51,3.3499999999999996
2013,Alaska,Black,Male,NA,NA
2013,Alaska,Hispanic,Male,275.7,4
2013,Arizona,Black,All,265.54,3.9499999999999997
2013,Arizona,Hispanic,All,269.09,1.33
2013,Arizona,Black,Female,267.79,6.02
2013,Arizona,Hispanic,Female,268.51,1.72
2013,Arizona,Black,Male,263.64,4.74
2013,Arizona,Hispanic,Male,269.66,1.6800000000000002
2013,Arkansas,Black,All,254.98,1.6800000000000002
2013,Arkansas,Hispanic,All,273.5,2.3499999999999996
2013,Arkansas,Black,Female,259.45,1.6
2013,Arkansas,Hispanic,Female,272.12,2.56
2013,Arkansas,Black,Male,250.01,2.54
2013,Arkansas,Hispanic,Male,274.68,3.3699999999999997
2013,California,Black,All,257.97,2.96
2013,California,Hispanic,All,263.2,1.06
2013,California,Black,Female,258.41,3.4699999999999998
2013,California,Hispanic,Female,263.8,1.53
2013,California,Black,Male,257.42,4.45
2013,California,Hispanic,Male,262.61,1.1900000000000002
2013,Colorado,Black,All,260.09,3.7600000000000002
2013,Colorado,Hispanic,All,272.83,1.84
2013,Colorado,Black,Female,257.28,5.45
2013,Colorado,Hispanic,Female,273.17,2.17
2013,Colorado,Black,Male,263.17,4.659999999999999
2013,Colorado,Hispanic,Male,272.52,2.3899999999999997
2013,Connecticut,Black,All,260.43,2.61
2013,Connecticut,Hispanic,All,257.84,2.25
2013,Connecticut,Black,Female,264.33,3.5
2013,Connecticut,Hispanic,Female,258.16,2.51
2013,Connecticut,Black,Male,257.02,3.09
2013,Connecticut,Hispanic,Male,257.53,3.03
2013,Delaware,Black,All,264.41,1.1300000000000001
2013,Delaware,Hispanic,All,275.92,2.03
2013,Delaware,Black,Female,262.99,1.6800000000000002
2013,Delaware,Hispanic,Female,272.23,2.57
2013,Delaware,Black,Male,265.82,1.6700000000000002
2013,Delaware,Hispanic,Male,279.74,2.9499999999999997
2013,District of Columbia,Black,All,260.7,0.9500000000000001
2013,District of Columbia,Hispanic,All,265.02,2.66
2013,District of Columbia,Black,Female,261.83,1.45
2013,District of Columbia,Hispanic,Female,265.28,3.32
2013,District of Columbia,Black,Male,259.5,1.42
2013,District of Columbia,Hispanic,Male,264.76,4.35
2013,DoDEA,Black,All,276.39,1.76
2013,DoDEA,Hispanic,All,283.4,1.6600000000000001
2013,DoDEA,Black,Female,279.2,2.32
2013,DoDEA,Hispanic,Female,278.37,2.14
2013,DoDEA,Black,Male,273.21,2.13
2013,DoDEA,Hispanic,Male,287.97,2.4
2013,Florida,Black,All,263.77,1.73
2013,Florida,Hispanic,All,274.41,1.01
2013,Florida,Black,Female,263.61,2.36
2013,Florida,Hispanic,Female,273.67,1.35
2013,Florida,Black,Male,263.95,1.76
2013,Florida,Hispanic,Male,275.13,1.23
2013,Georgia,Black,All,262.31,1.3900000000000001
2013,Georgia,Hispanic,All,275.86,2.8
2013,Georgia,Black,Female,264.99,1.87
2013,Georgia,Hispanic,Female,272.47,3.58
2013,Georgia,Black,Male,259.73,1.53
2013,Georgia,Hispanic,Male,278.93,3.18
2013,Hawaii,Black,All,NA,NA
2013,Hawaii,Hispanic,All,279.64,3.13
2013,Hawaii,Black,Female,NA,NA
2013,Hawaii,Hispanic,Female,274.7,4.04
2013,Hawaii,Black,Male,NA,NA
2013,Hawaii,Hispanic,Male,284.48,4.52
2013,Idaho,Black,All,NA,NA
2013,Idaho,Hispanic,All,267.53,1.56
2013,Idaho,Black,Female,NA,NA
2013,Idaho,Hispanic,Female,266.39,1.91
2013,Idaho,Black,Male,NA,NA
2013,Idaho,Hispanic,Male,268.7,2.72
2013,Illinois,Black,All,260.47,1.32
2013,Illinois,Hispanic,All,272.31,1.43
2013,Illinois,Black,Female,262.86,1.8900000000000001
2013,Illinois,Hispanic,Female,272.16,1.99
2013,Illinois,Black,Male,258.2,2.06
2013,Illinois,Hispanic,Male,272.47,1.74
2013,Indiana,Black,All,265.08,2.38
2013,Indiana,Hispanic,All,278.44,2.4099999999999997
2013,Indiana,Black,Female,265.46,3.17
2013,Indiana,Hispanic,Female,274.3,4.31
2013,Indiana,Black,Male,264.64,3.4299999999999997
2013,Indiana,Hispanic,Male,281.92,3.51
2013,Iowa,Black,All,254.52,3.13
2013,Iowa,Hispanic,All,265.35,2.63
2013,Iowa,Black,Female,256.96,4
2013,Iowa,Hispanic,Female,265.67,3.8299999999999996
2013,Iowa,Black,Male,251.76,4.7700000000000005
2013,Iowa,Hispanic,Male,265.06,3.23
2013,Kansas,Black,All,267.87,3.22
2013,Kansas,Hispanic,All,275.79,3.03
2013,Kansas,Black,Female,271.58,4.119999999999999
2013,Kansas,Hispanic,Female,276.71,4.4
2013,Kansas,Black,Male,263.73,4.619999999999999
2013,Kansas,Hispanic,Male,275.07,3.09
2013,Kentucky,Black,All,260.19,1.56
2013,Kentucky,Hispanic,All,268.95,2.9899999999999998
2013,Kentucky,Black,Female,259.37,2.04
2013,Kentucky,Hispanic,Female,268.71,3.92
2013,Kentucky,Black,Male,260.87,2.29
2013,Kentucky,Hispanic,Male,269.22,4.64
2013,Louisiana,Black,All,259.13,1.1400000000000001
2013,Louisiana,Hispanic,All,277.18,3.74
2013,Louisiana,Black,Female,259.48,1.54
2013,Louisiana,Hispanic,Female,NA,NA
2013,Louisiana,Black,Male,258.78,1.53
2013,Louisiana,Hispanic,Male,277.01,5.14
2013,Maine,Black,All,261.81,4.859999999999999
2013,Maine,Hispanic,All,NA,NA
2013,Maine,Black,Female,NA,NA
2013,Maine,Hispanic,Female,NA,NA
2013,Maine,Black,Male,NA,NA
